Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Credit_Score,Loan_Status
Female,No,Not Graduate,Yes,10983.0,3254.0,491.0,360.0,1.0,706.0,Y
Female,No,Not Graduate,No,2475.0,13957.0,475.0,360.0,1.0,762.0,N
Female,No,Not Graduate,No,10695.0,13789.0,285.0,360.0,1.0,423.0,Y
Female,Yes,Graduate,No,2230.0,11757.0,404.0,120.0,1.0,699.0,Y
Male,Yes,Graduate,No,9021.0,11494.0,163.0,240.0,1.0,463.0,N
Female,No,Not Graduate,No,11778.0,4459.0,277.0,120.0,1.0,583.0,Y
Male,Yes,Graduate,No,13282.0,5565.0,334.0,360.0,1.0,469.0,Y
Female,Yes,Graduate,No,20640.0,1968.0,139.0,240.0,1.0,394.0,Y
Male,No,Not Graduate,No,22354.0,2531.0,386.0,360.0,1.0,603.0,Y
Male,Yes,Graduate,No,23222.0,9043.0,358.0,180.0,1.0,395.0,Y
Male,Yes,Not Graduate,No,18767.0,7496.0,566.0,180.0,1.0,574.0,N
Female,Yes,Graduate,No,13355.0,6389.0,339.0,360.0,1.0,606.0,Y
Male,No,Not Graduate,No,12601.0,1929.0,602.0,360.0,1.0,432.0,Y
Male,No,Graduate,No,19144.0,1943.0,683.0,360.0,1.0,661.0,Y
Female,Yes,Graduate,No,7243.0,8955.0,641.0,180.0,1.0,805.0,Y
Male,Yes,Graduate,No,22336.0,3296.0,450.0,180.0,0.0,363.0,Y
Female,Yes,Graduate,Yes,19326.0,5276.0,640.0,360.0,1.0,719.0,Y
Female,Yes,Not Graduate,No,21079.0,10870.0,411.0,360.0,1.0,669.0,Y
Male,Yes,Graduate,No,19680.0,5725.0,698.0,360.0,1.0,566.0,Y
Male,Yes,Not Graduate,Yes,12594.0,12003.0,207.0,180.0,1.0,524.0,Y
Female,No,Not Graduate,No,20531.0,14700.0,129.0,180.0,0.0,815.0,Y
Male,Yes,Graduate,No,6396.0,901.0,408.0,360.0,0.0,354.0,N
Female,Yes,Graduate,No,18992.0,14521.0,585.0,180.0,1.0,332.0,N
Female,No,Not Graduate,No,2881.0,9710.0,145.0,240.0,1.0,428.0,Y
Female,Yes,Graduate,No,12442.0,5965.0,458.0,240.0,1.0,764.0,Y
Male,Yes,Not Graduate,No,12620.0,3256.0,236.0,360.0,1.0,717.0,Y
Female,Yes,Graduate,No,15042.0,5506.0,674.0,240.0,0.0,840.0,N
Male,Yes,Not Graduate,Yes,15494.0,14615.0,530.0,360.0,1.0,668.0,Y
Male,No,Graduate,No,23275.0,12178.0,655.0,240.0,1.0,707.0,Y
Male,Yes,Graduate,No,8480.0,8933.0,350.0,120.0,0.0,787.0,Y
Male,No,Not Graduate,No,3994.0,3553.0,532.0,120.0,1.0,542.0,N
Female,Yes,Not Graduate,No,18173.0,7432.0,306.0,360.0,1.0,502.0,Y
Male,Yes,Not Graduate,No,19707.0,1693.0,545.0,360.0,1.0,726.0,Y
Female,No,Graduate,No,9768.0,6495.0,158.0,240.0,1.0,388.0,Y
Female,Yes,Graduate,No,14509.0,14924.0,305.0,360.0,1.0,510.0,N
Male,No,Graduate,No,3011.0,2129.0,430.0,360.0,1.0,588.0,Y
Female,No,Graduate,No,19072.0,7496.0,695.0,180.0,0.0,494.0,N
Female,No,Not Graduate,No,6068.0,3252.0,624.0,120.0,0.0,522.0,N
Male,Yes,Not Graduate,Yes,5447.0,1365.0,397.5,360.0,1.0,459.0,N
Female,Yes,Graduate,No,17948.0,8387.0,203.0,360.0,1.0,413.0,Y
Female,Yes,Graduate,No,12236.0,6203.0,458.0,240.0,1.0,541.0,N
Female,Yes,Graduate,No,4462.0,150.0,464.0,360.0,1.0,323.0,Y
Female,No,Not Graduate,No,7123.0,5180.0,654.0,240.0,1.0,606.0,N
Male,Yes,Not Graduate,No,6178.0,13958.0,278.0,360.0,1.0,493.0,Y
Female,Yes,Graduate,Yes,15276.0,4523.0,457.0,360.0,1.0,823.0,N
Female,No,Not Graduate,No,16828.0,7496.0,363.0,360.0,0.0,707.0,Y
Female,No,Graduate,No,8149.0,330.0,648.0,360.0,1.0,516.0,Y
Female,Yes,Graduate,No,20136.0,11302.0,452.0,120.0,1.0,600.0,Y
Male,No,Not Graduate,Yes,23013.0,3324.0,463.0,360.0,0.0,484.0,Y
Female,No,Not Graduate,No,13194.0,9081.0,397.5,360.0,1.0,344.0,Y
Male,No,Not Graduate,No,7916.0,954.0,219.0,240.0,1.0,573.0,Y
Female,No,Not Graduate,No,6546.0,11881.0,291.0,240.0,1.0,703.0,Y
Male,No,Graduate,No,17361.0,7400.0,161.0,240.0,1.0,396.0,Y
Male,Yes,Not Graduate,No,5359.0,4449.0,309.0,360.0,1.0,641.0,N
Male,Yes,Not Graduate,No,23397.0,11140.0,151.0,360.0,1.0,375.0,Y
Male,Yes,Not Graduate,No,14134.0,11433.0,412.0,360.0,1.0,490.0,Y
Male,Yes,Not Graduate,No,13488.0,6360.0,378.0,360.0,1.0,461.0,Y
Female,Yes,Graduate,No,9604.0,10587.0,487.0,180.0,0.0,671.0,Y
Female,Yes,Graduate,No,14501.0,2044.0,301.0,180.0,1.0,801.0,N
Female,Yes,Not Graduate,No,6014.0,5645.0,238.0,240.0,0.0,629.0,Y
Male,No,Not Graduate,No,2899.0,6554.0,118.0,240.0,1.0,452.0,Y
Female,Yes,Graduate,No,3189.0,3599.0,420.0,240.0,1.0,489.0,Y
Male,Yes,Graduate,No,2652.0,7496.0,194.0,240.0,1.0,684.0,N
Male,Yes,Not Graduate,No,2982.0,7041.0,229.0,120.0,1.0,586.0,Y
Female,No,Graduate,No,2575.0,5010.0,204.0,180.0,1.0,416.0,N
Female,Yes,Graduate,Yes,10524.0,3990.0,296.0,180.0,1.0,503.0,N
Male,Yes,Graduate,No,6307.0,7848.0,359.0,360.0,1.0,414.0,N
Male,No,Graduate,No,8753.0,5645.0,138.0,360.0,1.0,372.0,N
Male,Yes,Not Graduate,No,12405.0,12206.0,600.0,180.0,1.0,606.0,Y
Female,Yes,Graduate,Yes,12365.0,14578.0,230.0,240.0,1.0,665.0,Y
Female,No,Graduate,No,14025.0,10247.0,253.0,360.0,1.0,546.0,Y
Female,Yes,Not Graduate,Yes,9740.0,10862.0,652.0,240.0,1.0,410.0,Y
Male,No,Not Graduate,No,19439.0,1575.0,420.0,180.0,1.0,743.0,Y
Female,Yes,Not Graduate,No,8026.0,5019.0,221.0,180.0,1.0,414.0,Y
Female,Yes,Graduate,No,22753.0,6723.0,243.0,240.0,1.0,338.0,Y
Female,Yes,Not Graduate,No,3324.0,5754.0,285.0,360.0,1.0,539.0,Y
Male,No,Graduate,No,17380.0,10044.0,646.0,180.0,0.0,747.0,Y
Male,No,Not Graduate,No,5595.0,2213.0,310.0,180.0,1.0,511.0,Y
Male,No,Graduate,No,22211.0,1226.0,499.0,180.0,1.0,564.0,Y
Male,Yes,Not Graduate,No,20707.0,9855.0,132.0,240.0,1.0,478.0,Y
Female,Yes,Not Graduate,No,15318.0,8555.0,397.5,240.0,1.0,638.0,N
Male,No,Graduate,No,13517.5,1947.0,505.0,360.0,1.0,655.0,Y
Female,No,Not Graduate,No,15766.0,5544.0,463.0,360.0,1.0,576.0,Y
Female,Yes,Not Graduate,No,3153.0,4753.0,262.0,240.0,1.0,534.0,Y
Female,Yes,Not Graduate,No,21754.0,3632.0,650.0,360.0,1.0,822.0,Y
Female,Yes,Not Graduate,No,18660.0,5588.0,230.0,120.0,1.0,583.0,Y
Male,Yes,Not Graduate,No,7404.0,11673.0,195.0,240.0,0.0,759.0,N
Male,No,Graduate,No,7292.0,6658.0,369.0,360.0,1.0,560.0,Y
Male,Yes,Graduate,No,12444.0,9466.0,466.0,240.0,1.0,669.0,Y
Female,Yes,Not Graduate,No,22582.0,9637.0,464.0,180.0,1.0,746.0,Y
Female,Yes,Not Graduate,Yes,13243.0,4827.0,533.0,180.0,0.0,826.0,Y
Female,Yes,Graduate,No,22080.0,11149.0,160.0,240.0,1.0,715.0,N
Female,Yes,Graduate,Yes,15242.0,6138.0,422.0,360.0,1.0,596.0,N
Female,Yes,Not Graduate,No,12599.0,11648.0,688.0,360.0,1.0,377.0,Y
Male,Yes,Graduate,No,21586.0,5979.0,307.0,120.0,0.0,809.0,Y
Female,No,Not Graduate,Yes,20470.0,13539.0,447.0,240.0,1.0,636.0,Y
Male,No,Not Graduate,No,18690.0,10357.0,144.0,360.0,1.0,471.0,Y
Male,No,Not Graduate,Yes,19267.0,9201.0,446.0,240.0,1.0,651.0,Y
Female,Yes,Not Graduate,No,8663.0,5386.0,468.0,120.0,1.0,343.0,Y
Male,No,Graduate,No,17213.0,5287.0,633.0,360.0,1.0,493.0,Y
Male,Yes,Graduate,No,8189.0,11011.0,457.0,360.0,1.0,757.0,Y
Female,Yes,Graduate,No,22673.0,9920.0,594.0,240.0,0.0,815.0,Y
Female,Yes,Not Graduate,No,5589.0,8887.0,159.0,240.0,1.0,363.0,N
Female,Yes,Graduate,No,18239.0,4617.0,397.0,240.0,1.0,560.0,Y
Female,No,Not Graduate,No,5641.0,2384.0,158.0,360.0,1.0,464.0,N
Male,Yes,Not Graduate,No,9336.0,13638.0,523.0,360.0,1.0,402.0,N
Female,Yes,Graduate,No,17481.0,9574.0,330.0,360.0,1.0,453.0,Y
Male,No,Not Graduate,No,23492.0,10687.0,547.0,180.0,1.0,670.0,Y
Female,No,Not Graduate,No,16542.0,6796.0,467.0,360.0,1.0,562.0,N
Male,No,Not Graduate,No,4162.0,3605.0,653.0,240.0,1.0,622.0,Y
Male,Yes,Graduate,No,16574.0,10039.0,128.0,360.0,1.0,430.0,Y
Female,No,Not Graduate,No,7167.0,7033.0,376.0,360.0,1.0,484.0,N
Male,Yes,Graduate,No,12975.0,9920.0,478.0,360.0,1.0,354.0,Y
Female,Yes,Not Graduate,No,21525.0,6747.0,137.0,180.0,1.0,695.0,Y
Male,No,Graduate,No,24515.0,13408.0,306.0,360.0,1.0,574.0,Y
Female,No,Not Graduate,No,22987.0,8844.0,388.0,180.0,1.0,335.0,Y
Male,No,Graduate,No,18538.0,7936.0,592.0,180.0,1.0,691.0,Y
Female,Yes,Graduate,No,5630.0,758.0,324.0,240.0,1.0,681.0,N
Female,Yes,Not Graduate,No,10652.0,1279.0,551.0,360.0,1.0,387.0,Y
Male,Yes,Not Graduate,No,19780.0,441.0,127.0,240.0,1.0,771.0,Y
Male,Yes,Not Graduate,No,15513.0,12696.0,433.0,120.0,1.0,718.0,N
Male,Yes,Not Graduate,No,8797.0,13097.0,472.0,180.0,1.0,438.0,N
Male,Yes,Graduate,No,8594.0,6228.0,660.0,180.0,1.0,675.0,Y
Female,No,Not Graduate,No,22093.0,11680.0,400.0,240.0,1.0,708.0,Y
Male,Yes,Graduate,No,3867.0,7716.0,303.0,360.0,0.0,300.0,Y
Female,No,Not Graduate,No,2576.0,11765.0,478.0,240.0,1.0,424.0,Y
Male,No,Graduate,No,9263.0,12984.0,214.0,360.0,1.0,840.0,Y
Female,No,Not Graduate,No,16231.0,4193.0,119.0,120.0,1.0,587.0,N
Female,No,Graduate,Yes,5764.0,14141.0,696.0,180.0,1.0,458.0,N
Female,No,Not Graduate,Yes,2456.0,3970.0,495.0,240.0,1.0,574.0,N
Female,Yes,Not Graduate,Yes,21945.0,12829.0,151.0,360.0,1.0,771.0,Y
Male,Yes,Graduate,No,5110.0,1526.0,285.0,120.0,1.0,506.0,Y
Male,Yes,Graduate,No,21913.0,190.0,452.0,360.0,1.0,661.0,Y
Female,Yes,Graduate,No,6907.0,1873.0,213.0,240.0,1.0,458.0,N
Male,No,Graduate,No,6968.0,7958.0,613.0,360.0,1.0,554.0,Y
Male,No,Graduate,No,16202.0,11207.0,645.0,360.0,1.0,792.0,Y
Female,Yes,Not Graduate,No,22931.0,7368.0,381.0,180.0,1.0,427.0,N
Male,Yes,Graduate,No,6083.0,7489.0,269.0,240.0,1.0,659.0,Y
Male,Yes,Not Graduate,No,18492.0,7868.0,420.0,360.0,1.0,758.0,Y
Male,Yes,Not Graduate,No,3231.0,8449.0,465.0,360.0,1.0,336.0,N
Female,Yes,Not Graduate,Yes,2576.0,8346.0,619.0,240.0,1.0,713.0,Y
Male,No,Graduate,No,2240.0,11183.0,209.0,360.0,1.0,520.0,N
Female,No,Graduate,No,12830.0,5606.0,643.0,360.0,1.0,756.0,Y
Male,Yes,Graduate,No,17447.0,12285.0,662.0,240.0,1.0,470.0,Y
Male,Yes,Graduate,No,7809.0,3902.0,677.0,120.0,0.0,438.0,Y
Male,No,Not Graduate,No,15573.0,10467.0,642.0,240.0,0.0,378.0,N
Female,No,Not Graduate,No,13517.5,6660.0,423.0,240.0,1.0,488.0,N
Female,No,Not Graduate,Yes,24438.0,14976.0,111.0,240.0,1.0,409.0,Y
Male,No,Graduate,Yes,18481.0,11774.0,122.0,360.0,1.0,593.0,Y
Female,Yes,Graduate,No,23990.0,8085.0,260.0,240.0,1.0,475.0,Y
Male,No,Graduate,No,12140.0,12361.0,363.0,240.0,1.0,709.0,Y
Female,No,Graduate,No,10156.0,2412.0,479.0,240.0,1.0,427.0,Y
Female,No,Graduate,No,12285.0,23.0,179.0,240.0,1.0,664.0,N
Male,No,Graduate,No,12270.0,14798.0,370.0,360.0,1.0,323.0,Y
Male,Yes,Not Graduate,No,20839.0,7496.0,524.0,180.0,1.0,513.0,N
Male,Yes,Not Graduate,No,21830.0,7958.0,535.0,240.0,1.0,651.0,Y
Male,Yes,Graduate,No,11597.0,1741.0,177.0,360.0,1.0,439.0,Y
Female,Yes,Not Graduate,Yes,18270.0,13969.0,623.0,360.0,1.0,404.0,Y
Female,Yes,Not Graduate,No,6811.0,3160.0,397.5,240.0,1.0,736.0,N
Female,Yes,Not Graduate,No,9827.0,11797.0,551.0,360.0,1.0,452.0,Y
Male,No,Not Graduate,No,21075.0,3371.0,513.0,360.0,1.0,774.0,Y
Male,No,Graduate,No,12937.0,10283.0,359.0,360.0,1.0,565.0,N
Female,No,Not Graduate,Yes,19356.0,7496.0,450.0,360.0,1.0,673.0,Y
Male,No,Graduate,No,9806.0,13785.0,283.0,240.0,1.0,372.0,Y
Female,Yes,Graduate,Yes,4923.0,3351.0,274.0,120.0,1.0,760.0,Y
Female,No,Not Graduate,No,7001.0,460.0,485.0,240.0,1.0,423.0,N
Female,Yes,Graduate,Yes,19192.0,13480.0,684.0,180.0,1.0,673.0,Y
Female,No,Not Graduate,No,9476.0,2117.0,371.0,180.0,1.0,560.0,Y
Female,No,Graduate,No,14886.0,6356.0,397.5,360.0,1.0,312.0,Y
Male,Yes,Graduate,No,7963.0,1606.0,266.0,360.0,1.0,319.0,Y
Male,Yes,Not Graduate,Yes,7935.0,13201.0,242.0,120.0,1.0,327.0,Y
Male,No,Not Graduate,No,22614.0,7496.0,592.0,360.0,1.0,735.0,N
Female,Yes,Graduate,Yes,18711.0,71.0,171.0,360.0,1.0,506.0,Y
Female,Yes,Not Graduate,No,19066.0,13115.0,443.0,360.0,1.0,722.0,Y
Female,No,Graduate,Yes,13523.0,14515.0,598.0,360.0,1.0,678.0,N
Female,Yes,Not Graduate,No,2123.0,6351.0,246.0,120.0,1.0,491.0,N
Male,Yes,Graduate,No,2753.0,12464.0,600.0,360.0,1.0,828.0,Y
Male,No,Graduate,No,10114.0,706.0,437.0,120.0,1.0,836.0,N
Female,No,Graduate,No,3606.0,1928.0,184.0,360.0,1.0,373.0,Y
Female,No,Graduate,No,8525.0,13171.0,242.0,180.0,1.0,761.0,N
Female,No,Graduate,No,5578.0,2798.0,410.0,360.0,1.0,318.0,N
Male,No,Not Graduate,No,23050.0,7496.0,468.0,240.0,1.0,331.0,Y
Male,No,Graduate,Yes,17468.0,8345.0,540.0,240.0,1.0,565.0,Y
Male,Yes,Not Graduate,No,21229.0,29.0,166.0,360.0,1.0,538.0,Y
Female,No,Not Graduate,No,4938.0,13338.0,633.0,360.0,1.0,800.0,Y
Female,No,Graduate,No,18157.0,5071.0,440.0,240.0,1.0,392.0,Y
Male,Yes,Graduate,No,12118.0,3311.0,201.0,240.0,0.0,513.0,N
Female,No,Not Graduate,No,15875.0,12018.0,413.0,180.0,1.0,633.0,Y
Male,Yes,Graduate,No,24703.0,6787.0,209.0,360.0,1.0,557.0,Y
Female,No,Graduate,No,4427.0,12978.0,531.0,360.0,1.0,567.0,N
Male,No,Not Graduate,No,16150.0,1874.0,441.0,240.0,0.0,385.0,Y
Female,Yes,Not Graduate,No,11701.0,14433.0,278.0,240.0,1.0,631.0,N
Male,No,Not Graduate,Yes,18353.0,14661.0,233.0,240.0,1.0,480.0,Y
Male,Yes,Not Graduate,Yes,7886.0,8428.0,129.0,120.0,1.0,539.0,N
Male,No,Not Graduate,No,15672.0,7496.0,572.0,180.0,1.0,702.0,N
Male,No,Not Graduate,No,16508.0,12917.0,484.0,180.0,0.0,684.0,Y
Male,Yes,Graduate,No,13002.0,8809.0,697.0,240.0,1.0,828.0,N
Male,No,Not Graduate,No,11392.0,1571.0,108.0,180.0,1.0,534.0,Y
Female,No,Not Graduate,Yes,7168.0,7213.0,235.0,360.0,1.0,754.0,Y
Female,Yes,Graduate,No,15422.0,13927.0,389.0,240.0,1.0,617.0,Y
Female,No,Graduate,No,5281.0,2437.0,142.0,360.0,1.0,716.0,Y
Male,Yes,Graduate,No,16071.0,7531.0,204.0,360.0,1.0,607.0,N
Male,No,Graduate,No,10810.0,12647.0,130.0,360.0,1.0,561.0,Y
Female,Yes,Graduate,Yes,21096.0,581.0,318.0,360.0,1.0,656.0,Y
Male,No,Graduate,No,6954.0,2254.0,212.0,360.0,0.0,406.0,Y
Male,Yes,Not Graduate,No,5723.0,5852.0,359.0,120.0,1.0,777.0,Y
Male,Yes,Graduate,No,3686.0,7496.0,111.0,240.0,1.0,321.0,Y
Male,No,Graduate,No,16891.0,9170.0,570.0,240.0,1.0,757.0,Y
Male,No,Graduate,No,19990.0,14285.0,439.0,240.0,1.0,345.0,Y
Female,Yes,Graduate,No,14924.0,8706.0,345.0,360.0,1.0,767.0,Y
Female,No,Not Graduate,No,18023.0,14257.0,349.0,120.0,1.0,351.0,N
Female,Yes,Graduate,No,6239.0,809.0,669.0,120.0,0.0,765.0,Y
Female,No,Graduate,No,23487.0,14285.0,608.0,120.0,0.0,398.0,Y
Female,No,Not Graduate,No,10545.0,2485.0,403.0,360.0,1.0,480.0,Y
Male,Yes,Not Graduate,No,18664.0,7398.0,612.0,240.0,0.0,335.0,Y
Male,Yes,Not Graduate,No,15633.0,1446.0,460.0,240.0,1.0,734.0,Y
Male,No,Graduate,No,13517.5,468.0,143.0,240.0,1.0,829.0,N
Male,No,Not Graduate,No,6932.0,629.0,418.0,180.0,1.0,823.0,Y
Female,No,Not Graduate,No,18205.0,3382.0,588.0,120.0,1.0,612.0,N
Female,No,Not Graduate,No,21934.0,6538.0,393.0,360.0,1.0,729.0,N
Female,No,Graduate,No,20343.0,113.0,608.0,180.0,1.0,516.0,Y
Male,Yes,Graduate,No,18773.0,1225.0,620.0,360.0,1.0,683.0,N
Female,No,Not Graduate,No,7183.0,14798.0,425.0,360.0,1.0,340.0,N
Male,No,Graduate,Yes,22251.0,14877.0,352.0,240.0,1.0,802.0,Y
Female,Yes,Graduate,No,22744.0,5483.0,407.0,240.0,1.0,319.0,Y
Female,Yes,Graduate,No,4053.0,12534.0,422.0,360.0,0.0,423.0,Y
Male,Yes,Graduate,No,7008.0,1616.0,135.0,120.0,1.0,421.0,Y
Male,No,Graduate,No,10359.0,3317.0,390.0,360.0,1.0,447.0,Y
Female,Yes,Not Graduate,No,16690.0,7351.0,641.0,240.0,1.0,361.0,Y
Female,Yes,Not Graduate,No,24700.0,7580.0,588.0,240.0,1.0,363.0,Y
Male,Yes,Not Graduate,No,15137.0,6416.0,335.0,180.0,0.0,516.0,Y
Female,Yes,Not Graduate,No,4166.0,4640.0,484.0,360.0,1.0,323.0,Y
Female,No,Graduate,No,10106.0,5733.0,460.0,360.0,1.0,716.0,Y
Male,No,Not Graduate,No,14461.0,13588.0,355.0,360.0,0.0,717.0,Y
Female,No,Not Graduate,No,13198.0,10862.0,458.0,360.0,1.0,673.0,Y
Male,Yes,Graduate,No,24656.0,5618.0,642.0,360.0,1.0,586.0,Y
Female,Yes,Graduate,No,18570.0,4813.0,124.0,180.0,1.0,822.0,Y
Male,Yes,Graduate,Yes,23566.0,13065.0,100.0,360.0,0.0,373.0,Y
Female,Yes,Graduate,No,14238.0,11260.0,457.0,360.0,1.0,532.0,Y
Male,Yes,Not Graduate,Yes,4645.0,2537.0,217.0,240.0,1.0,673.0,Y
Female,Yes,Graduate,No,16545.0,14550.0,578.0,180.0,1.0,592.0,Y
Male,No,Graduate,No,15296.0,3174.0,558.0,360.0,1.0,838.0,Y
Female,No,Graduate,Yes,19600.0,7974.0,212.0,240.0,1.0,574.0,Y
Female,Yes,Graduate,No,6627.0,10829.0,294.0,240.0,0.0,746.0,Y
Female,No,Graduate,Yes,13191.0,2222.0,119.0,120.0,1.0,310.0,Y
Female,Yes,Graduate,No,3205.0,8021.0,385.0,240.0,1.0,635.0,N
Female,Yes,Not Graduate,No,8703.0,51.0,557.0,360.0,1.0,723.0,Y
Female,No,Not Graduate,No,18611.0,2344.0,547.0,240.0,1.0,777.0,Y
Female,Yes,Not Graduate,Yes,20997.0,14299.0,690.0,240.0,1.0,839.0,Y
Female,No,Graduate,No,14901.0,10414.0,184.0,180.0,1.0,584.0,N
Female,Yes,Graduate,No,4136.0,5064.0,675.0,240.0,1.0,443.0,Y
Male,Yes,Not Graduate,No,13923.0,6486.0,373.0,360.0,1.0,618.0,Y
Male,No,Not Graduate,No,8958.0,5830.0,502.0,360.0,1.0,755.0,N
Female,Yes,Not Graduate,Yes,18633.0,4695.0,352.0,240.0,0.0,574.0,Y
Male,Yes,Not Graduate,No,4272.0,4266.0,464.0,360.0,0.0,399.0,Y
Female,Yes,Graduate,No,24422.0,11300.0,359.0,360.0,1.0,681.0,Y
Female,No,Not Graduate,No,5018.0,1658.0,533.0,360.0,1.0,381.0,Y
Male,Yes,Graduate,No,14960.0,7368.0,221.0,120.0,1.0,655.0,N
Female,Yes,Graduate,No,4215.0,5183.0,616.0,360.0,1.0,581.0,Y
Female,Yes,Graduate,Yes,4157.0,11749.0,668.0,360.0,1.0,750.0,N
Male,No,Not Graduate,Yes,20180.0,12742.0,397.5,180.0,1.0,519.0,Y
Male,No,Not Graduate,Yes,21628.0,13014.0,618.0,180.0,1.0,344.0,Y
Female,No,Not Graduate,Yes,17870.0,13720.0,111.0,360.0,0.0,615.0,Y
Male,No,Graduate,No,2296.0,9078.0,109.0,360.0,1.0,830.0,N
Male,No,Graduate,No,3927.0,11245.0,256.0,180.0,0.0,404.0,Y
Female,Yes,Not Graduate,No,16578.0,10994.0,240.0,360.0,1.0,422.0,N
Male,No,Graduate,No,20640.0,10389.0,236.0,360.0,1.0,788.0,Y
Male,No,Not Graduate,No,15554.0,5621.0,699.0,240.0,1.0,497.0,Y
Female,Yes,Graduate,No,9421.0,4010.0,499.0,240.0,1.0,547.0,N
Male,No,Graduate,No,13517.5,635.0,542.0,240.0,0.0,568.0,Y
Male,Yes,Graduate,No,3457.0,11206.0,541.0,240.0,1.0,409.0,Y
Female,No,Graduate,No,5546.0,13859.0,366.0,240.0,1.0,484.0,Y
Female,Yes,Graduate,No,15854.0,12077.0,612.0,120.0,1.0,302.0,Y
Female,Yes,Graduate,Yes,15315.0,6421.0,376.0,180.0,1.0,627.0,Y
Male,No,Graduate,No,9361.0,10274.0,455.0,240.0,0.0,514.0,Y
Female,Yes,Not Graduate,No,5664.0,174.0,192.0,180.0,1.0,588.0,Y
Female,Yes,Graduate,No,13517.5,9248.0,235.0,360.0,1.0,674.0,Y
Male,Yes,Graduate,No,18479.0,9940.0,210.0,360.0,1.0,397.0,N
Female,Yes,Not Graduate,No,22316.0,10954.0,143.0,360.0,0.0,580.0,Y
Female,Yes,Not Graduate,No,11551.0,11660.0,310.0,240.0,1.0,416.0,Y
Female,Yes,Not Graduate,No,8140.0,10493.0,442.0,360.0,0.0,455.0,Y
Female,Yes,Not Graduate,No,20123.0,8759.0,458.0,120.0,1.0,636.0,Y
Male,Yes,Graduate,No,19736.0,12610.0,460.0,180.0,1.0,657.0,Y
Female,No,Graduate,No,23308.0,6156.0,430.0,120.0,1.0,411.0,N
Female,Yes,Not Graduate,No,24141.0,14385.0,510.0,360.0,1.0,329.0,Y
Male,No,Graduate,No,19926.0,9975.0,397.5,240.0,1.0,399.0,Y
Female,No,Not Graduate,No,23628.0,7707.0,331.0,180.0,1.0,701.0,N
Male,Yes,Graduate,No,16094.0,14951.0,269.0,360.0,1.0,685.0,Y
Male,Yes,Graduate,No,19214.0,7009.0,503.0,240.0,1.0,626.0,Y
Male,No,Graduate,No,19989.0,2143.0,333.0,240.0,1.0,411.0,N
Female,Yes,Graduate,No,23029.0,12630.0,619.0,360.0,1.0,358.0,N
Male,Yes,Graduate,No,14002.0,6999.0,401.0,360.0,1.0,573.0,N
Male,No,Not Graduate,No,9937.0,10432.0,199.0,360.0,1.0,562.0,Y
Male,No,Graduate,No,14850.0,10750.0,352.0,120.0,0.0,488.0,Y
Female,No,Graduate,No,8516.0,1474.0,407.0,120.0,1.0,681.0,N
Female,Yes,Graduate,Yes,18605.0,5244.0,486.0,360.0,1.0,658.0,N
Female,Yes,Graduate,No,22335.0,7248.0,222.0,180.0,1.0,482.0,Y
Female,No,Graduate,No,8493.0,4102.0,231.0,240.0,0.0,529.0,Y
Female,Yes,Not Graduate,No,6117.0,329.0,335.0,240.0,1.0,312.0,N
Female,No,Graduate,No,7408.0,12370.0,320.0,240.0,1.0,400.0,Y
Female,Yes,Not Graduate,No,2753.0,13847.0,161.0,120.0,1.0,751.0,Y
Male,No,Graduate,No,14501.0,2673.0,502.0,360.0,1.0,778.0,Y
Male,Yes,Graduate,No,3188.0,4622.0,270.0,360.0,1.0,442.0,Y
Male,No,Not Graduate,No,16475.0,5232.0,575.0,180.0,1.0,327.0,N
Male,Yes,Graduate,No,10600.0,6583.0,693.0,360.0,1.0,740.0,Y
Female,Yes,Graduate,No,12677.0,889.0,113.0,360.0,0.0,491.0,Y
Male,No,Not Graduate,No,2796.0,8021.0,369.0,240.0,1.0,502.0,Y
Male,Yes,Graduate,Yes,16348.0,8953.0,153.0,240.0,1.0,574.0,Y
Male,Yes,Not Graduate,Yes,16836.0,9215.0,512.0,240.0,1.0,422.0,Y
Male,No,Not Graduate,No,7145.0,1680.0,230.0,240.0,0.0,432.0,Y
Female,Yes,Not Graduate,No,19244.0,14354.0,616.0,360.0,0.0,534.0,Y
Female,Yes,Graduate,No,6171.0,14344.0,400.0,240.0,1.0,469.0,Y
Female,Yes,Graduate,No,10175.0,5951.0,526.0,240.0,1.0,319.0,Y
Male,No,Not Graduate,No,18749.0,11448.0,215.0,120.0,1.0,575.0,Y
Female,No,Graduate,No,3514.0,9253.0,335.0,180.0,0.0,335.0,Y
Male,No,Not Graduate,No,17451.0,6866.0,662.0,360.0,1.0,411.0,Y
Female,No,Graduate,Yes,13517.5,7496.0,112.0,180.0,1.0,499.0,Y
Female,No,Not Graduate,No,21318.0,7496.0,317.0,360.0,1.0,841.0,Y
Female,Yes,Graduate,No,17625.0,6064.0,428.0,360.0,1.0,434.0,Y
Female,Yes,Not Graduate,No,18882.0,1125.0,167.0,360.0,1.0,421.0,Y
Female,No,Graduate,No,13433.0,10156.0,490.0,360.0,1.0,564.0,Y
Male,Yes,Not Graduate,No,3369.0,13460.0,191.0,360.0,1.0,589.0,Y
Female,Yes,Graduate,No,16068.0,2039.0,203.0,240.0,1.0,668.0,Y
